,Date,Location,Operator,Route,Type,Total_Aboard,Passengers_Aboard,Crew_Aboard,Total_Fatalities,Passengers_Fatalities,Crew_Fatalities,Ground,Summary,Year
3585,2000-07-17,"Patna, India",Indian Airlines/Alliance Airlines,Calcutta - Patna - Lucknow - New Delhi,Boeing B-737-2A8 Advanced,58.0,52.0,6.0,55.0,49.0,6.0,5.0,"While attempting to land at Patna, the aircraft was too high and the crew attempted a go-around. During the second landing attempt, the aircraft was again high, veered to left and lost altitude until it crashed into houses in the Gardanibagh district and burst into flames. The cause of the accident was loss of control of the aircraft due to crew error. The crew did not followed the correct approach procedure, which resulted in the aircraft being high on approach. The crew then initiated a ""go-around procedure"" instead of an ""approach to stall recovery procedure"" resulting in an actual stall of the aircraft, loss of control and subsequent impact with the ground.",2000
3586,2000-07-19,"Linneus, Maine",Airwave Transport,Moncton - Montreal,Grumman G-159 Gulfstream I,2.0,0.0,2.0,2.0,0.0,2.0,0.0,"After declaring an emergency the cargo plane crew requested the nearest airport. The aircraft soon after descended out of control and crashed on the eastern side of the Meduxnekeag River. The pilot-in-command's failure to maintain minimum control airspeed, which resulted in a loss of control. Factors in this accident were clouds, and a loss of engine power for undetermined reasons, while in cruise flight above the airplane's single engine service ceiling.",2000
3587,2000-07-20,"Nassau, Bahamas",Allied Air Freight,Nassau - Freeport,Douglas C-47A-10-DK,2.0,0.0,2.0,2.0,0.0,2.0,0.0,The cargo plane lost an engine on takeoff lost altitude and crashed 2 miles east of the airport.,2000
3588,2000-07-21,"Maui, Hawaii",Blue Hawaiian Helicopters,Sight seeing,Aerospatiale AS355-F1,7.0,6.0,1.0,7.0,6.0,1.0,0.0,"The helicopter, on a sightseeing tour, crashed into mountains on the western slopes of Maui at an elevation of 2,850 feet inclement weather.",2000
3589,2000-07-25,"Gonesse, France",Air France,Paris - New York City,Aerospatiale BAe Concorde 101,109.0,100.0,9.0,109.0,100.0,9.0,4.0,"The aircraft struggled to gain altitude after taking off from Charles de Gaulle airport. The pilot reported the No. 2 engine failed and struggled to steer towards Le Bourget airfield as smoke and fire trailed the jet's left wing.   The plane was unable to gain altitude, went nose high, stalled and crashed into a small hotel complex.  A metal strip left on the runway by another plane gashed one of the Concorde's tires which blew out sending a piece of rubber into the underside of the wing which sent a shockwave which ruptured a seam in the fuel tank. An electrical severed by another piece of rubber sparked which ignited leaking fuel ignited and started an uncontrollable fire. Power was lost to the No. 1 and No. 2 engines which led to loss of control of the aircraft and subsequent crash. Investigation revealed the metal strip was probably a thrust reverser part from Continental Airlines DC-10-30 , registered N13067 which departed Paris as Flight 055 to Newark. This is the first crash of a Concorde in aviation history. The French government convicted Continental and a Continental mechanic of a crime but an appeals court reversed the decision.",2000
3590,2000-07-27,"Jodhura, Nepal",Royal Nepal Airlines,Bajhang - Dhangadhi,de Havilland Canada DHC-6 Twin Otter 300,25.0,22.0,3.0,25.0,22.0,3.0,0.0,"The aircraft crashed into the Churia mountain range at 4,300 ft., 20 minutes into a 30 minute flight to Dhangadhi in rain and fog.",2000
3591,2000-02-08,"Cubatao, Brazil",Air taxi - Lider Air Taxi,Cubatao - Navegantes,Sikorsky S-76,6.0,5.0,1.0,6.0,5.0,1.0,0.0,"The helicopter exploded and crashed from a height of 1,000 ft.",2000
3592,2000-09-08,"Burlington Township, New Jersey",Patuxent Airways / Private,"Lakehurst, NY - Patuxent River, MD",Piper Navajo PA-31/ Piper Seminole PA-44,11.0,8.0,3.0,11.0,8.0,3.0,0.0,"The two aircraft collided over a central New Jersey subdivision, scattering debris over a wide area. The Navajo had taken off from Lakehurst Naval Air Station and the Seminole from Northeast Philadelphia Airport.  The Navajo crashed into a two-story house while the Seminole fell into a soybean field. Two pilots and seven passenger were killed on the Navajo as were a pilot instructor and his student on the Seminole. Failure of the pilots of the two airplanes to see and avoid each other and maintain proper airspace separation during visual flight rules.",2000
3593,2000-12-08,"Near Tshikapa, Congo",Staer Air,Kinshasa - Tshikapa,Antonov AN-26B,27.0,21.0,6.0,27.0,21.0,6.0,0.0,The plane was approaching Tshikapa and the pilot informed the tower that it was having difficulties with its landing gear. The tower told the pilot to do a low fly-by for an evaluation and then make an emergency landing but the pilot refused and attempted to return to Kinshasa. The plane crashed 40 miles north of Tshikapa.,2000
3594,2000-08-23,"Off Manama, Bahrain",Gulf Air,Cairo - Manama,Airbus A320-212,143.0,135.0,8.0,143.0,135.0,8.0,0.0,"The aircraft crashed into the Persian Gulf and exploded in flames while attempting to land at Bahrain International Airport. The crew decided to perform a missed approach after it was determined the aircraft was coming in too high and fast. Instructions were given for a 180 degree turn and climb to 2,500 feet. While performing the missed approach the plane suddenly descended rapidly from an altitude of 1,000 feet and crashed into the shallow waters of the gulf approximately 1 mile from the airport. The accident was a result of a fatal combination of factors, including the captain's failure to comply with standard operating procedures and the copilot's actions in not drawing the captain's attention to the deviations of the aircraft from the standard flight parameters. The captain may have suffered a ""spatial disorientation"" to ground warning systems, which could have made him falsely perceive the aircraft was pitching up. He responded by making a nose down input, resulting in the aircraft starting to descend, when aircraft warning systems were saying he should increase altitude.",2000
3595,2000-04-09,"Near Burketown, Australia",Charter - Central Air,Perth - ?,Beechcraft SKA 200,8.0,7.0,1.0,8.0,7.0,1.0,0.0,"Shortly after departing Perth and after the aircraft had climbed through its assigned altitude, the pilot’s speech became significantly impaired and he appeared unable to respond to ATS instructions. Open microphone transmissions over the next 8-minutes revealed the progressive deterioration of the pilot towards unconsciousness and the absence of any sounds of passenger activity in the aircraft. No human response of any kind was detected for the remainder of the flight. Five hours after taking off from Perth, the aircraft impacted the ground 65 km ESE of Burketown, Queensland, and was destroyed. Incapacitation of the pilot and passengers a result of hypobaric hypoxia due to the aircraft being fully or partially unpressurised and their not receiving supplemental oxygen. The investigation could not determine the reason for the aircraft being unpressurised, or why the pilot and passengers did not receive supplemental oxygen.",2000
3596,2000-06-10,"Reynosa, Mexico",Aeromexico,Mexico City - Reynosa - Matamoros,McDonnell Douglas DC-9-31,88.0,83.0,5.0,0.0,0.0,0.0,4.0,"The aircraft overshot the runway near Reynosa, Mexico and crashed into vehicles and houses coming to rest in a canal. The accident happened during a heavy rainstorm. The lights at the airport were out due to the storm and contact with the tower was lost. No passengers were killed aboard the aircraft but four people were killed on the ground.",2000
3597,2000-08-10,"Port Radium, Northwest Territories, Canada",Summit Air Charters,Kuglluktuk - Yellowknife,Shorts SC.7 Skyvan 3-100,3.0,1.0,2.0,3.0,1.0,2.0,0.0,"The chartered cargo plane hit tree tops and discintegrated while attempting to land. Although the pilot and the aircraft were certified for instrument flight, the pilot apparently continued to fly in accordance with visual flight rules after encountering marginal weather conditions and reduced visibility. For undetermined reasons, the pilot descended below the elevation of the terrain surrounding the airstrip, resulting in a controlled-flight-into-terrain accident.",2000
3598,2000-10-10,"Wichita, Kansas",Bombardier Aerospace,Test flight,Canadair CL-600-2B16 Challenger 604,3.0,0.0,3.0,2.0,0.0,2.0,0.0,"The cause of this accident was the pilot's excessive takeoff rotation, during an aft center of gravity takeoff, a rearward migration of fuel during acceleration and takeoff and consequent shift in the airplane's aft c.g. to aft of the aft c.g. limit, which caused the airplane to stall at an altitude too low for recovery. Contributing to the accident were Bombardier's inadequate flight planning procedures for the Challenger flight test program and the lack of direct, on-site operational oversight by Transport Canada and the Federal Aviation Administration.",2000
3599,2000-10-16,"Hillsboro, Missouri",Private,St. Louis - New Madrid,Cessna 335,3.0,2.0,1.0,3.0,2.0,1.0,0.0,"The twin engine Cessna crashed into a densely wooded area, 30 miles south of St. Louis, 25 minutes after taking off from Parks Airport. The plane was flying in rain and fog when the pilot reported he was at 6,500 feet and having problems with the artificial horizon. Radar contact was soon lost with the aircraft.  Witnesses reported hearing a plane in a dive followed by an explosion.  Wreckage was scattered over a wide area.  Mel Carnahan, 66, Governor of Missouri was killed in the accident along with a campaign aide and his son, Roger, who was piloting the plane.",2000
3600,2000-10-19,"Near Sam Neua, Laos",Lao Aviation,Vientiane - Sam Neua,Harbin Yunshuji Y-12-II,17.0,15.0,2.0,8.0,8.0,0.0,0.0,"The aircraft crashed into a mountain at 4,800 ft., in poor weather, while making an apporach to Sam Neua.",2000
3601,2000-10-31,"Taipei, Taiwan",Singapore Airlines,Taipei - Los Angeles,Boeing B-747-412,179.0,159.0,20.0,83.0,79.0,4.0,0.0,"Weather conditions at the time were extremely poor due to typhoon Xiang Sane. A NOTAM issued on Aug 31, 2000 indicated that Runway 05R was closed due to construction between Sep 13 and Nov 22. After reaching the end of Taxiway NP, the plane turned onto Taxiway N1 and then made a 180-degree turn onto Runway 05R and began its takeoff roll. Approximately 3.5 seconds after reaching V1, the aircraft hit construction equipment on the runway, crashed back to the ground, broke up and burst into flames. The pilot attempted to take off from a closed runway. The following factors contributed to the accident. Of three lights used to guide the aircraft onto the correct runway, one was not working and another dim. The airport lacked ""guard lights"" used to help pilots navigate from the taxiway to the correct runway during times of poor visibility. International regulations require that a large white X be placed on the tarmac at the entrance to a closed runway, but there was none at the entrance of runway 5R. Whether there should have been, in this case, however, is itself a contentious matter as the runway remained open for taxiing.",2000
3602,2000-10-31,"Near Monaquimbundo, Angola",Aca-Ancargo,Saurimo - Luanda,Antonov AN-26,44.0,39.0,5.0,44.0,39.0,5.0,0.0,The aircraft exploded in midair 20 minutes after taking off from Saurimo. UNITA rebels claimed they shot down the plane.,2000
3603,2000-07-11,"Luabo, Democratic Republic Congo",Malu Aviation,Unknown,Antonov 32B,11.0,5.0,6.0,2.0,1.0,1.0,0.0,"Due to a blown tire on takeoff the pilot aborted the takeoff, overran the runway, came to rest in a cemetery and caught fire.",2000
3604,2000-09-11,"Fort Wayne, Indiana",Superior Aviation,"Fort Wayne, IN - Milwaukee, WI",Swearingen SA.226TC Metro II,1.0,0.0,1.0,1.0,0.0,1.0,0.0,"During takeoff, the cargo plane struck trees, crashed and caught fire. The indicated failure of the right hand AC bus during takeoff with low ceiling. The factors were the low ceiling, night, and the execssive workload the pilot experienced on takeoff with an electrical failure without a second in command.",2000
3605,2000-11-15,"Near Luanda, Angola",Asa Pesada,Luanda - Namibe,Antonov AN-26,57.0,52.0,5.0,57.0,52.0,5.0,0.0,The plane crashed and exploded in flames into an open field 3 miles from the runway shortly after takeoff.  Engine failure.,2000
3606,2000-11-20,"Miami, Florida",American Airlines,"Miami, FL - Port au Prince",Airbus A300-600R,114.0,105.0,9.0,1.0,0.0,1.0,0.0,"After climbing through 16,000 ft. the crew descovered cabin pressure could not be maintained and returned to the airport.  After landing the ram air switch failed to depressurize the aircraft. Moments later the left foreward door exploded open ejecting a flight attendant onto the tarmac.",2000
3607,2000-11-12,"Near Sumacal, Beni, BO",Servicio Aereo Manchupo,Cashaschanes - Sumacal,Cessna 206,6.0,5.0,1.0,6.0,5.0,1.0,0.0,"Destabilized approach, attempted to establish runway alignment, insufficient altitude, struck a tree. The aircraft crashed and caught fire.",2000
3608,2001-01-23,"Eider Point, Alaska",Majestic Air Cargo,Unknown,Douglas C-47A-30-DK (DC-3C),2.0,0.0,2.0,2.0,0.0,2.0,0.0,"The cargo plane crashed on Table Top Mountain while en route. The airplane flightcrew's failure to maintain adequate distance/altitude from mountainous terrain during a departure climb to cruise flight, and the captain's impairment from drugs. Factors in the accident were dark night conditions, and the first officer's impairment from drugs.",2001
3609,2001-01-25,"Ciudad Bolivar, Venezuela",Rutaca Airlines,Canaina - Ciudad Bolivar - Por La Mar,Douglas DC-3C (C47A-DL),24.0,20.0,4.0,24.0,20.0,4.0,0.0,The plane caught fire shortly after taking off from Ciudad Bolivar where it had made a refueling stop. The pilot was unable to tell the tower what was wrong before rolling inverted and crashing into a neighborhood south of the city.,2001
3611,2001-01-31,"El Yopal, Colombia",Lineas Aereas Suramericanas,El Yopal - Mitu,Sud Aviation SE-210 Caravelle 10R,6.0,3.0,3.0,3.0,2.0,1.0,0.0,"While attempting to land at Mitú, the cargo plane's landing gear struck the ground short of the threshold. A go- around was executed but the No. 1 engine was shut down because of low oil pressure. The plane flew over the control tower twice to determine the state of the landing gear. It appeared that part of the left main landing gear was missing. The crew then positioned the plane for an approach and landing. As the plane turned into long final, it struck the ground, crashed in a meadow and caught fire.",2001
3612,2001-08-02,"Nurnberg, Germany",E.A.S. Aeroservizi,"Nurnberg - Rome, Italy",Learjet 35A,3.0,1.0,2.0,3.0,1.0,2.0,0.0,"The plane experienced asymetrical thrust during takeoff. Rose 200-300 ft., stalled and crashed into trees. An in-flight failure of the left power plant appromately 3 minutes after take-off and inadequate conduct of the crew  so that in short final the airplane stalled and crashed from low height. The failure of the left engine was caused by intergranular fractures of retention posts on the high pressure turbine disk. As a result of incorrect service life recordings the maximum number of cycles had considerably been exceeded.",2001
3613,2001-08-02,"Beaver Island, Minnesota",Northern Illinois Flight Center,Chicago - Beaver Island,Swearingen SA.227AT Merlin IVC,6.0,4.0,2.0,2.0,0.0,2.0,0.0,"Impacted trees and crashed while attempting to land. The flightcrew not maintaining altitude/clearance during the circling instrument approach. Factors were the pilot in command initiating the flight without proper weather reporting facilities at the destination, the flightcrew not flying to an alternate destination, the flightcrew not following company and FAA procedures/directives, the lack of certification of the second pilot, the operator not following company and FAA procedures/directives, and the dark night and the low ceiling.",2001
3614,2001-10-02,"Jakobkondre, Suriname",Gum Air Charter,Paramaribo - Jakobkondre,GAF Nomad N24A,10.0,9.0,1.0,10.0,9.0,1.0,0.0,"After losing radio contact with the airport, the aircraft was observed flying low before crashed into a mountainside 2 nm from Jakobkondre.",2001
3615,2001-02-27,"Near Granton Harbour, Scotland",Loganair,Edinburgh - Belfast,Shorts 360-100,2.0,0.0,2.0,2.0,0.0,2.0,0.0,Double engine failure on take off cause the cargo plane to ditch in Firth of the Forth estuary. Icing.,2001
3616,2001-03-03,"Bangkok, Thailand",Thai Airways,Bangkok - Chiang Mai.,Boeing B-737-4D7,5.0,0.0,5.0,1.0,0.0,1.0,0.0,"The aircraft exploded and caught fire 35 minutes before its scheduled takeoff. Five members of the cabin crew were the only people aboard the plane at the time. Witnesses said they heard an explosion before flames erupted aboard the aircraft. NTSB investigators reported that the center fuel tank exploded followed by the right tank 18 minutes later. The cause for the explosion was unclear. The center fuel tank is located near air conditioning packs which generate heat, and were running nonstop prior to the explosion.",2001
3617,2001-03-15,"Medina, Saudi Arabia",Vnukovo Airlines,Istanbul - Moscow,Tupolev 154M,174.0,162.0,12.0,3.0,2.0,1.0,0.0,"The plane was hijacked and flown to Medina, Saudi Arabia. The plane was stormed and three people killed.",2001
3618,2001-03-24,"Gustavia, St. Barthélémy, French West Indies",Air Caraibes,St. Maarten - St. Barthélémy,de Havilland Canada DHC-6 Twin Otter,19.0,17.0,2.0,19.0,17.0,2.0,1.0,The aircraft took off from Prinses Juliana Airport at St. Maarten for a 15 minute flight to St. Jean Airport at St. Barthélémy. While attempting to land at St. Barthélémy the plane veered sharply to the left and plunged straight down crashing into a house and bursting into flames. Weather was good at the time of the accident.,2001
3619,2001-03-26,"Jadura, Indonesia",Merpati Nusantara Airlines,Training,Fokker F-27 Friendship 500F,3.0,0.0,3.0,3.0,0.0,3.0,0.0,"While approaching Juanda for the 8th touch-and-go landing the aircraft banked to the left, crashed and caught fire.",2001
3620,2001-03-29,"Near Aspen, Colorado",Jetwingsco Inc. - Private Charter,Los Angeles - Aspen,Grummand Gulfstream III,18.0,15.0,3.0,18.0,15.0,3.0,0.0,"The aircraft was on final approach to Sardy Field when it crashed short of the runway into a hill northwest of the airport killing all aboard. The jet crashed into a small hillside 500 yards short of the runway, jumped over a culvert and crashed into another bluff exploding in flames. Wreckage was strewn over 100 yards. There was light snow and mist reported in the area at the time of the accident. The flight crew's operation of the airplane below the minimum descent altitude without an appropriate visual reference for the runway.  The crew was also under pressure to land before a landing curfew took effect.",2001
3621,2001-07-04,"Thanh Tranh Village, Vietnam",SFC Vietnam - Charter - Full Account,Vinh - Dong Hoi - Hue,Mil Mi-18 Helicopter,16.0,13.0,3.0,16.0,13.0,3.0,0.0,"The helicopter, carrying members of Full Account, a group searching for the remains of U.S. troops missing in action during the Vietnam War, crashed into a mountainside in heavy fog.",2001
3622,2001-04-28,"Near Roque Perez, Argentina",Private - Techint  group,San Fernando - El Calafate,Cessna  208B Grand Caravan,10.0,8.0,2.0,10.0,8.0,2.0,0.0,"The aircraft crashed into rugged farm land, 120 miles south of Buenos Aires. Possible icing.  Agostino Rocca, president of the Buenos Aires-based Techint  construction group and German Sopena, managing editor of the Argentine newspaper La Nacion, were among those killed.",2001
3623,2001-05-17,"Near Sari, Iran",Faraz Qeshm Airlines,Tehran - Gorgan,Yakovlev YAK-40,30.0,25.0,5.0,30.0,25.0,5.0,0.0,"The aircraft crashed into mountains about 12 miles south of Sari, 55 minutes after taking off from Tehran on a flight to Gorgan. Shortly before the tower lost contact with the plane the pilot reported bad weather and said he was thinking of returning to Tehran. Transport Minister of Iran, Rahman Dadman, 45, killed.",2001
3624,2001-06-15,"Jayapura, Indonesia",Manunggal Air,Jayapura - Wamena,Transall C-160NG,19.0,16.0,3.0,1.0,1.0,0.0,0.0,"The aircraft returned to Sentani Airport after experiencing engine trouble, skidded off the runway and struck a fence.",2001
3625,2001-04-07,"Near Irkutsk, Russia",Vladivostokavia,Yekaterinburg - Irkutsk - Vladivostok,Tupolev TU-154M,145.0,136.0,9.0,145.0,136.0,9.0,0.0,"The plane crashed and exploded in flames in Siberian woodlands near the village of Burdakovka, about 21 miles from Irkutsk. The aircraft crashed during the third turn in a landing approach to Irkutsk, an intermediate stop for refueling. The first officer was flying the plane, when at 2,600 ft., an audible alarm sounded indicating a wide angle of attack. Eleven seconds later the aircraft swung around 180 degrees and entered a flat spin. The captain ordered the engines at full throttle but it was too late and 22 seconds later the plane hit the ground, belly first, broke up and burned. Incorrect actions of the crew. Due to poor communication between pilots, they put in the wrong parameters while landing causing the plane to descend at the wrong angle. As a result, the plane stalled and entered a spin and crashed.",2001
3626,2001-05-07,"Off Chinhae, South Korea",Private  - Daewoo Shipbuilding,Jinhae - Ockpo,Sikorsky S-76B helicopter,12.0,9.0,3.0,8.0,7.0,1.0,0.0,"After several delays in taking off, the helicopter crashed into the sea, just off shore, after striking a electric transmission tower. The accident took place in heavy monsoon rains, poor visibility and high winds. The pilot stated he lost control of the helicopter when it was hit by a sudden gust of wind.",2001
3627,2001-12-07,"Near Puerto Cabello, Venezuela",Private - Overtec Company,Puerto Cabello - Caracas,Antonov AN-28 PZL-Mielec M-28 Sky Truck,13.0,10.0,3.0,13.0,10.0,3.0,0.0,The aircraft crashed and burned moments after taking off from General Bartholomew Salóm Airport during a National Guard demonstration. The right engine appeared to have failed at a critical stage in the takeoff. There were 8 civilians and 5 military personnel board.,2001
3628,2001-07-14,"Near Moscow, Russia",Russ Air Transport Company,Moscow - Norilsk,Ilyushin IL-76,10.0,0.0,10.0,10.0,0.0,10.0,0.0,"The cargo plane was taking off from Chkalovsky Airport with a load of construction material and cosmetics. After reaching a height of 150 feet, the plane the crashed and burned 1,600 feet past the end of the runway.  The plane was overloaded by 15 tones.",2001
3629,2001-05-08,"Reykjavík, Iceland",Naske Air,"Reykjavík, Iceland - Narsarsua, Greenland",Dassault Falcon 20C,3.0,1.0,2.0,3.0,1.0,2.0,0.0,The cargo plane crashed into a hill and broke up. Crew did not follow standard operating procedures. Crew fatigue.,2001
3630,2001-10-08,"Near Meadview, Arizona",Papillon Grand Canyon Helicopters of Las Vegas,Grand Canyon NP - Las Vegas,Aerospatiale AS350 Eurocopter  helicoper,7.0,6.0,1.0,6.0,5.0,1.0,0.0,"The sightseeing helicopter crashed and burned about 3,700 feet up the 5,600-foot Grand Wash Cliffs just outside the boundaries of Grand Canyon National Park. The aircraft was returning to McCarran International Airport where it had originated. Besides the pilot, all victims, including the one survivor, were members of the same family. The pilot's decision to maneuver the helicopter in a flight regime and in a high density altitude environment which significantly decreased the helicopter's performance capabilities, resulting in a high rate of descent from which recovery was not possible. Factors contributing to the accident were high density altitude and the pilot's decision to maneuver the helicopter in proximity to precipitous terrain, which effectively limited remedial options available.",2001
3631,2001-08-23,"Mugogo, Democratic Republic Congo",Victoria Airlines,Kama - Kapmene,Antonov 28,11.0,9.0,2.0,4.0,2.0,2.0,0.0,After an engine failed the crew declared an emergency and elected to divert to Bukavu but crashed 10 km short of the airport.,2001
3632,2001-08-24,"Ithaca, New York",Ameristar Jet Charter,"Ithaca, NY - Jackson, MI",Learjet 25,2.0,0.0,2.0,2.0,0.0,2.0,0.0,"Shortly after taking off the cargo plane crashed into a wooded area about one-half mile from the runway. The pilot's failure to maintain a proper climb rate while taking off at night, which was a result of spatial disorientation. Factors in the accident were the low visibility and cloud conditions, and the dark night.",2001
3633,2001-08-24,"Lajes, Terceira, Azores",Air Transat,Toronto - Lisbon,Airbus A-330-243,304.0,291.0,13.0,0.0,0.0,0.0,0.0,"The crew reported that they had a loss of fuel and were going to have to divert to Lajes AFB. Shortly thereafter, they said that they only had five minutes of fuel and probably would not reach Lajes. The Airbus 330, without engine power, glided for almost 20 minutes, descending from for more than 30,000 ft. before landing safely at Lajes Airport. Several tires blew out causing a fire which was quickly extinguished by emergency crews.  Eleven passengers were slightly injured. The leak was caused by a damaged fuel feed pipe that was caused by interference from the aft hydraulic pump. Mechanics did not completely follow a Rolls-Royce service bulletin. In addition, software mistakenly identified the  fuel leak as a fuel imbalance, prompting the crew to respond erroneously to the situation. The official report stated the cause was the pilots responded incorrectly to the fuel leak.  The pilots acted from memory rather than utilizing a checklist, so they never saw a ""Caution"" note in the Fuel Imbalance checklist that might have caused them to consider that the real problem was not an imbalance but a fuel leak.",2001
3634,2001-08-29,"Near Malaga, Spain",Binter Mediterráneo,Melilla - Málaga,CASA  CN-235-200,47.0,44.0,3.0,4.0,3.0,1.0,0.0,"The aircraft crash-landed on a highway near Ruiz Picasso Airport in Málaga. While on final approach, the pilot reported failure of the plane's left engine forcing the crew to make an emergency landing.  The plane crashed 1,300 ft. short of the runway. The pilot later died of his injuries.",2001
3635,2001-11-09,"Arlington, Virginia.",American Airlines,Washington D.C. - Los Angeles,Boeing B-757-223,64.0,58.0,6.0,64.0,58.0,6.0,125.0,The aircraft was hijacked after taking off from Dulles International Airport. The hijackers took control of the aircraft and deliberately crashed it into the Pentagon. It was one of four planes that were hijacked the same day.,2001
3636,2001-11-09,"New York City, New York",American Airlines,Boston - Los Angeles,Boeing 767-223ER,92.0,81.0,11.0,92.0,81.0,11.0,2750.0,"The aircraft was hijacked shortly after it left Logan International Airport in Boston. The hijackers took control of the aircraft and deliberately crashed it into the north tower of the World Trade Center between the 94th and 99th floors at approximately 450 mph.  After 102 minutes, the building collapsed. It was one of four planes that were hijacked the same day.",2001
3637,2001-11-09,"New York City, New York",United Air Lines,Boston - Los Angeles,Boeing B-767-222,65.0,56.0,9.0,65.0,56.0,9.0,2750.0,"The aircraft was hijacked shortly after it left Logan International Airport in Boston. The hijackers took control of the aircraft and deliberately crashed it into the south tower of the World Trade Center between the 78th and 84th floors at approximately 550 mph. After 56 minutes, the building collapsed. It was one of four planes that were hijacked the same day.",2001
3638,2001-11-09,"Shanksville, Pennsylvania",United Air Lines,Newark - San Francisco,Boeing B-757-222,44.0,37.0,7.0,44.0,37.0,7.0,0.0,The aircraft was hijacked after taking off from Newark International Airport. The hijackers took control of the aircraft and turned the plane towards Washington D.C.  A struggle ensued between the passengers and hijackers after which the plane crashed at a high rate of speed into a field in the Pennsylvania countryside. It was one of four planes that were hijacked the same day.,2001
3639,2001-12-09,"Near Chichen Itza, Mexico",Aero Ferinco Charter,Chichen Itza - Cozumel,LET 410UVP,19.0,17.0,2.0,19.0,17.0,2.0,0.0,"The aircraft crashed 4.4 miles from Kura Airport shortly after a normal takeoff. The plane was flying at about 1,500 feet when it began turning onto a course requested by the air traffic controller. It did not stop turning and suddenly plunged to the ground.",2001
3640,2001-09-15,"Belo Horizonte, Brazil",TAM (Brazil),Recife  - Sao Paulo,Fokker 100,82.0,77.0,5.0,1.0,1.0,0.0,0.0,"While the aircraft was over Belo Horizonte, the cabin depressurized, causing the death of one passenger. The aircraft made an emergency landing at Cofins. Three of the other 77 passengers aboard suffered minor injuries. Pressurization was lost at an altitude of  33,000 feet when the right engine disintegrated, causing pieces of the engine to break two cabin windows.",2001
3641,2001-09-18,"Guatemala City, Guatemala",Atlantic Airlines,"Guatemala City - San Pedro Sula, Honduras",LET 410UVP-E,13.0,11.0,2.0,9.0,8.0,1.0,0.0,The aircraft was taking off from Guatemala's Aurora Airport when it lost power in one of it's engines and crashed to the ground.,2001
3642,2001-04-10,"110 miles SW of Sochi, Russia",Sibir Airlines,"Tel Aviv -  Novosibirsk, Russia",Tupolev Tu-154M,78.0,66.0,12.0,78.0,66.0,12.0,0.0,"The aircraft exploded in mid-air at 36,000 ft. while  en route over the Black Sea. The plane then nose-dived crashing into the water. The airliner was brought down accidentally by a Ukrainian surface-to-air missile, fired during military exercises.",2001
3643,2001-08-10,"Mollet Lake, Quebec, Canada",Air Saint Maurice Inc.,Iyachisakus Lake - Mollet Lake,de Havilland DHC-2 Mk 1 Beaver,7.0,6.0,1.0,3.0,2.0,1.0,0.0,The seaplane crashed into Mollet Lake while attempting to land. The seaplane stalled at an altitude that did not allow the pilot time to recover from the stall. The stall occurred in circumstances conducive to illusions created by drift.,2001
3644,2001-08-10,"Milan, Italy",Scandinavian Airlines (SAS) / Private,Milan - Copenhagen / Milan - Paris,MD-87 / Cessna 525A Citation II,114.0,106.0,8.0,114.0,106.0,8.0,4.0,"The MD-87 aircraft was taking off from Linate Airport in fog and poor visibility when it struck a German Cessna Citation II business jet. The MD-87 rotated for takeoff and did make it into the air for 9 seconds, but was too damaged to sustain flight. The plane then swerved off the runway and  collided with the airport's baggage handling building, bursting into flames. The Cessna,  which was about to take off for Paris, entered the active runway by mistake, after  having been told by the tower to enter a different taxiway and hold short of the runway. One hundred four passengers and 6 crew on the MD-87 and  2 passengers and 2 crew on the Citation were killed along with 4 on the ground. The MD-87 was named Lage Viking.  Caused largely by human error and poorly followed safety procedures and improper terminology used by the tower. Communication between the aircraft and the tower had been ""in English and Italian,"" as opposed to aviation standards that only English be spoken. In addition, despite the poor visibility and inadequately marked airport landmarks, the control tower operators failed to ask the Cessna to read back his instructions to make sure they were understood. There was no ground radar, runway motion sensors were turned off and it took 20 minutes before anyone realized the two planes had collided.",2001
3645,2001-10-10,"Off Valencia, Spain",Flightline,"Barcelona - Oran, Algeria",Swearingen SA-226AT Merlin IV,10.0,8.0,2.0,10.0,8.0,2.0,0.0,"The plane was en-route from Barcelona, Spain to Oran, Algeria, 80 miles off the coast of Valencia, Spain when it informed Valencia ATC it was going to change course in order to avoid bad weather. There was no further contact with the aircraft. Debris was sighted two days later on the water. Electrical power was presumably lost following a lightning strike. Control was lost and the airplane crashed into the sea.",2001
3646,2001-10-10,"Dillingham, Alaska",PenAir,Dillingham - King Salmon,Cessna 208 Caravan,10.0,9.0,1.0,10.0,9.0,1.0,0.0,"Shortly after taking off from Dillingham, the aircraft's wing dipped, the nose pitched up, the plane became inverted and crashed to the ground. The weather was clear and windy at the time of the accident. An in-flight loss of control resulting from upper surface ice contamination that the pilot-in-command failed to detect during his preflight inspection of the airplane. Contributing to the accident was the lack of a preflight inspection requirement for CE-208 pilots to examine at close range the upper surface of the wing for ice contamination when ground icing conditions exist.",2001
3647,2001-11-10,"Shamattawa, Canada",Perimeter Airlines,Gods Narrows - Shamattawa,Swearingen SA.226TC Metro I,3.0,1.0,2.0,2.0,0.0,2.0,0.0,"The air ambulance was flown into terrain during an overshoot because the required climb angle was not set and maintained to ensure a positive rate of climb. During the go-around, conditions were present for somatogravic illusion, which most likely led to the captain losing situational awareness.",2001
